,z,t,theta_train
1808,-15.0,0.612,0.2181361823578892
1809,-15.0,0.624,0.21284022546229628
1810,-15.0,0.636,0.22039111671792921
1811,-15.0,0.648,0.2225144079446868
1812,-15.0,0.66,0.22763461826799894
1813,-15.0,0.672,0.22608840926491827
1814,-15.0,0.684,0.22842418378100748
1815,-15.0,0.6960000000000001,0.2293782710050438
1816,-15.0,0.708,0.2221992837798396
1817,-15.0,0.72,0.22828243361090966
1818,-15.0,0.732,0.2214437551769515
1819,-15.0,0.7440000000000001,0.23696300110532906
1820,-15.0,0.7559999999999999,0.2373198903236602
1821,-15.0,0.768,0.22871413702843846
1822,-15.0,0.78,0.22298176060722974
1823,-15.0,0.792,0.22341409771892076
1824,-15.0,0.804,0.23076311513214456
1825,-15.0,0.8160000000000001,0.22392585977544463
1826,-15.0,0.8280000000000001,0.23211709158344357
1827,-15.0,0.84,0.23051641827918104
1828,-15.0,0.852,0.2300389952928545
1829,-15.0,0.8640000000000001,0.2317314955689736
1830,-15.0,0.8759999999999999,0.23654706120536897
1831,-15.0,0.888,0.22337290099353804
1832,-15.0,0.9,0.23789359546627123
1833,-15.0,0.912,0.24312264163041708
1834,-15.0,0.924,0.229198303279602
1835,-15.0,0.9359999999999999,0.23540370228286134
1836,-15.0,0.948,0.23651663852579982
1837,-15.0,0.96,0.2315915621504636
1838,-15.0,0.972,0.23100718334693462
1839,-15.0,0.9840000000000001,0.2261846506519513
1840,-15.0,0.996,0.23486794971980848
1841,-15.0,1.008,0.23186198824906917
1842,-15.0,1.02,0.23371294859832442
1843,-15.0,1.032,0.2361619363696503
1844,-15.0,1.044,0.22830581347536857
1845,-15.0,1.056,0.23958621282870188
1846,-15.0,1.068,0.23373759653308038
1847,-15.0,1.08,0.23761101876717572
1848,-15.0,1.092,0.24177019611936398
1849,-15.0,1.104,0.24151736006932156
1850,-15.0,1.1159999999999999,0.23385557343398555
1851,-15.0,1.128,0.23581094783945408
1852,-15.0,1.14,0.23816569378635177
1853,-15.0,1.152,0.24250420059124472
1854,-15.0,1.1640000000000001,0.23178122371573995
1855,-15.0,1.176,0.228605287083928
1856,-15.0,1.188,0.23184731181760096
1857,-15.0,1.2,0.21891514021907682
1858,-15.0,1.212,0.23407470289154858
1859,-15.0,1.224,0.2231641069914357
1860,-15.0,1.236,0.22953809799713454
1861,-15.0,1.248,0.23400657820262485
1862,-15.0,1.26,0.2316510874920714
1863,-15.0,1.272,0.2304792749009598
1864,-15.0,1.284,0.23451622894180393
1865,-15.0,1.296,0.2358573458323679
1866,-15.0,1.308,0.2439818464034458
1867,-15.0,1.32,0.23474379668372292
1868,-15.0,1.3319999999999999,0.23195041422591464
1869,-15.0,1.344,0.22500428270629216
1870,-15.0,1.3559999999999999,0.22911929606144588
1871,-15.0,1.368,0.23633679264232238
1872,-15.0,1.38,0.23706571964913792
1873,-15.0,1.392,0.23810837639552743
1874,-15.0,1.404,0.23187288526193825
1875,-15.0,1.416,0.22967404668584826
1876,-15.0,1.4280000000000002,0.22807640605422547
1877,-15.0,1.44,0.23212474546178186
1878,-15.0,1.452,0.23746335120817458
1879,-15.0,1.464,0.23000954364977105
1880,-15.0,1.476,0.22851589144169876
1881,-15.0,1.4880000000000002,0.23616399451074266
1882,-15.0,1.5,0.23008097906011263
1883,-15.0,1.5119999999999998,0.2335206726739183
1884,-15.0,1.524,0.23690542093265415
1885,-15.0,1.536,0.2341650629828685
1886,-15.0,1.548,0.22898171647928986
1887,-15.0,1.56,0.2335032748052542
1888,-15.0,1.5719999999999998,0.22414454751660756
1889,-15.0,1.584,0.23137681414729164
1890,-15.0,1.5959999999999999,0.2282488661395541
1891,-15.0,1.608,0.2312774043930722
1892,-15.0,1.62,0.2335814695457559
1893,-15.0,1.632,0.22904805602130096
1894,-15.0,1.644,0.22844001907014952
1895,-15.0,1.656,0.236818989743763
1896,-15.0,1.6680000000000001,0.23351335255068592
1897,-15.0,1.68,0.22419689899082548
1898,-15.0,1.692,0.22530966170524877
1899,-15.0,1.704,0.22979265650235436
1900,-15.0,1.716,0.23007277809398846
1901,-15.0,1.7280000000000002,0.22634234158546163
1902,-15.0,1.74,0.2241889797405039
1903,-15.0,1.7519999999999998,0.23492907303900856
1904,-15.0,1.764,0.2319098257836907
1905,-15.0,1.776,0.22586154095815428
1906,-15.0,1.788,0.23012418000867038
1907,-15.0,1.8,0.22432924266983487
1908,-15.0,1.8119999999999998,0.2303981290510378
1909,-15.0,1.824,0.22970124580417406
1910,-15.0,1.8359999999999999,0.22546391898412432
1911,-15.0,1.848,0.23330673044840386
1912,-15.0,1.86,0.2269631115475905
1913,-15.0,1.8719999999999999,0.22837353473585567
1914,-15.0,1.884,0.22727537302675632
1915,-15.0,1.896,0.22005832023186062
1916,-15.0,1.908,0.23167543964124343
1917,-15.0,1.92,0.23021129678467991
1918,-15.0,1.932,0.23028768784342288
1919,-15.0,1.944,0.22618276082921
1920,-15.0,1.956,0.22644835462285187
1921,-15.0,1.9680000000000002,0.23974824557354357
1922,-15.0,1.98,0.23147272371002123
1923,-15.0,1.992,0.23474430360127602
1924,-15.0,2.004,0.23555652588554188
1925,-15.0,2.016,0.22575989820370765
1926,-15.0,2.028,0.22891865760961033
1927,-15.0,2.04,0.22290385899310333
1928,-15.0,2.052,0.23101132173461783
1929,-15.0,2.064,0.21542985952250165
1930,-15.0,2.076,0.23270177666758649
1931,-15.0,2.088,0.22667427964477926
1932,-15.0,2.1,0.22114494672188065
1933,-15.0,2.112,0.23257780721981025
1934,-15.0,2.124,0.2278503691987169
1935,-15.0,2.136,0.22366259651071538
1936,-15.0,2.148,0.2195507720808743
1937,-15.0,2.16,0.2304829601801102
1938,-15.0,2.1719999999999997,0.2369677241819251
1939,-15.0,2.184,0.2353837274876483
1940,-15.0,2.1959999999999997,0.2497406207687376
1941,-15.0,2.208,0.26029939300614613
1942,-15.0,2.22,0.2787966355485822
1943,-15.0,2.2319999999999998,0.29752853420578484
1944,-15.0,2.244,0.30408935404458487
1945,-15.0,2.256,0.3135584919274772
1946,-15.0,2.268,0.33068906594391045
1947,-15.0,2.28,0.33682435982267184
1948,-15.0,2.2920000000000003,0.33963653032111024
1949,-15.0,2.3040000000000003,0.34734960864075987
1950,-15.0,2.316,0.3457499228322462
1951,-15.0,2.3280000000000003,0.3411488701519145
1952,-15.0,2.34,0.3407879748171971
1953,-15.0,2.352,0.34622993756323567
1954,-15.0,2.364,0.346110945977385
1955,-15.0,2.376,0.33985707914775465
1956,-15.0,2.388,0.34219726005751444
1957,-15.0,2.4,0.3395624180320968
1958,-15.0,2.412,0.33866420719983037
1959,-15.0,2.424,0.32610810129484324
1960,-15.0,2.436,0.3269022418719974
1961,-15.0,2.448,0.325859518631298
1962,-15.0,2.46,0.3253914980154276
1963,-15.0,2.472,0.33834883621077955
1964,-15.0,2.484,0.3249990288193893
1965,-15.0,2.496,0.3319673414722831
1966,-15.0,2.508,0.329904918013982
1967,-15.0,2.52,0.3267345989168481
1968,-15.0,2.532,0.3221747476976729
1969,-15.0,2.544,0.328071629930542
1970,-15.0,2.556,0.3285996838264628
1971,-15.0,2.568,0.3263924162421148
1972,-15.0,2.58,0.32011267677853
1973,-15.0,2.592,0.3141223278101821
1974,-15.0,2.6039999999999996,0.3241132535279425
1975,-15.0,2.616,0.31861923398373837
1976,-15.0,2.628,0.3199461211796902
1977,-15.0,2.64,0.31766222374661623
1978,-15.0,2.6519999999999997,0.32413787387467496
1979,-15.0,2.6639999999999997,0.32802787733146144
1980,-15.0,2.676,0.3162967786694744
1981,-15.0,2.688,0.31519970427042515
1982,-15.0,2.7,0.3159072200523229
1983,-15.0,2.7119999999999997,0.32905733772720797
1984,-15.0,2.7239999999999998,0.31774416199449024
1985,-15.0,2.736,0.3074483582209088
1986,-15.0,2.748,0.3056538762864357
1987,-15.0,2.76,0.3125113927643673
1988,-15.0,2.772,0.3124040850846961
1989,-15.0,2.7840000000000003,0.31157946618672633
1990,-15.0,2.7960000000000003,0.3030835495714306
1991,-15.0,2.8080000000000003,0.29542024492635455
1992,-15.0,2.82,0.3207532343583676
1993,-15.0,2.832,0.3093799211167261
1994,-15.0,2.844,0.3097920275517295
1995,-15.0,2.8560000000000003,0.302379400441958
1996,-15.0,2.8680000000000003,0.3099342613597052
1997,-15.0,2.88,0.3050919512925116
1998,-15.0,2.892,0.30348381455503765
1999,-15.0,2.904,0.31541675373400735
2000,-15.0,2.9160000000000004,0.309879001778652
2001,-15.0,2.928,0.3097381333234974
2002,-15.0,2.94,0.3019426384878636
2003,-15.0,2.952,0.30381433900974186
2004,-15.0,2.964,0.3126311317273651
2005,-15.0,2.9760000000000004,0.30818751260194804
2006,-15.0,2.988,0.3054271859100946
2007,-15.0,3.0,0.30435712744106685
2008,-17.0,0.0,0.12043369615662018
2009,-17.0,0.012,0.11738821368797316
2010,-17.0,0.024,0.1232297431019245
2011,-17.0,0.036000000000000004,0.12474326493287145
2012,-17.0,0.048,0.12505160077292582
2013,-17.0,0.06,0.13448460739366194
2014,-17.0,0.07200000000000001,0.11334699858297113
2015,-17.0,0.084,0.11146696631124701
2016,-17.0,0.096,0.11994014667989798
2017,-17.0,0.10800000000000001,0.1328870181323345
2018,-17.0,0.12,0.13175746982488704
2019,-17.0,0.132,0.12534226808815452
2020,-17.0,0.14400000000000002,0.12220940669608996
2021,-17.0,0.156,0.1250519708592588
2022,-17.0,0.168,0.12430731487197222
2023,-17.0,0.18,0.11456328692872994
2024,-17.0,0.192,0.12731045127780277
2025,-17.0,0.204,0.12804246733439323
2026,-17.0,0.21600000000000003,0.12047236927094117
2027,-17.0,0.228,0.12767299035566654
2028,-17.0,0.24,0.13202379189330016
2029,-17.0,0.252,0.12440175315258983
2030,-17.0,0.264,0.12348612208335073
2031,-17.0,0.276,0.1251826768217851
2032,-17.0,0.28800000000000003,0.119068994852398
2033,-17.0,0.3,0.12588809324398945
2034,-17.0,0.312,0.11994866097642914
2035,-17.0,0.324,0.12069642260070561
2036,-17.0,0.336,0.11940861894381627
2037,-17.0,0.34800000000000003,0.12767343637289416
2038,-17.0,0.36,0.12961539404383562
2039,-17.0,0.37200000000000005,0.1188665429887922
2040,-17.0,0.384,0.1316611971804396
2041,-17.0,0.396,0.11870567804098031
2042,-17.0,0.408,0.12471133763896917
2043,-17.0,0.42,0.11944048161646123
2044,-17.0,0.43200000000000005,0.12467343719174392
2045,-17.0,0.444,0.1267504090558851
2046,-17.0,0.456,0.1092081348054035
2047,-17.0,0.46799999999999997,0.13205398443971236
2048,-17.0,0.48,0.13240117693904993
2049,-17.0,0.49200000000000005,0.12993197473335344
2050,-17.0,0.504,0.1201850697267763
2051,-17.0,0.516,0.11922199170170818
2052,-17.0,0.528,0.13786086197680097
2053,-17.0,0.54,0.13624628912666267
2054,-17.0,0.552,0.11686062726106333
2055,-17.0,0.5640000000000001,0.12352035028218251
2056,-17.0,0.5760000000000001,0.126544042730385
2057,-17.0,0.588,0.1260029213992925
2058,-17.0,0.6,0.12065997240214696
2059,-17.0,0.612,0.12052092150501831
2060,-17.0,0.624,0.1428150339663078
2061,-17.0,0.636,0.14274251404762925
2062,-17.0,0.648,0.13278465137208587
2063,-17.0,0.66,0.14381341000104397
2064,-17.0,0.672,0.1568137677690808
2065,-17.0,0.684,0.16136316926620178
2066,-17.0,0.6960000000000001,0.16402138671687091
2067,-17.0,0.708,0.16199941701538342
2068,-17.0,0.72,0.16602289015755223
2069,-17.0,0.732,0.17760566674046346
2070,-17.0,0.7440000000000001,0.19060721504938907
2071,-17.0,0.7559999999999999,0.18696751652784965
2072,-17.0,0.768,0.1793575191073972
2073,-17.0,0.78,0.1743713226183247
2074,-17.0,0.792,0.18097122771142365
2075,-17.0,0.804,0.18306261611034283
2076,-17.0,0.8160000000000001,0.19648534399040493
2077,-17.0,0.8280000000000001,0.17952771127681602
2078,-17.0,0.84,0.1887159150632135
2079,-17.0,0.852,0.19445090938855214
2080,-17.0,0.8640000000000001,0.19864077839747427
2081,-17.0,0.8759999999999999,0.2046449921133617
2082,-17.0,0.888,0.19052266036581675
2083,-17.0,0.9,0.20430535751237616
2084,-17.0,0.912,0.20017967137451503
2085,-17.0,0.924,0.20320352970279948
2086,-17.0,0.9359999999999999,0.20738403456156906
2087,-17.0,0.948,0.21234591098849734
2088,-17.0,0.96,0.20410179118309546
2089,-17.0,0.972,0.2106285861147368
2090,-17.0,0.9840000000000001,0.2060746381861772
2091,-17.0,0.996,0.20919385273731825
2092,-17.0,1.008,0.1988027824468955
2093,-17.0,1.02,0.20829017744441636
2094,-17.0,1.032,0.21950303294722046
2095,-17.0,1.044,0.21175693952507438
2096,-17.0,1.056,0.21073896494665859
2097,-17.0,1.068,0.20709045151481054
2098,-17.0,1.08,0.2117776920712837
2099,-17.0,1.092,0.21113689218454557
2100,-17.0,1.104,0.21186866082227462
2101,-17.0,1.1159999999999999,0.2193767118125643
2102,-17.0,1.128,0.21516675264621482
2103,-17.0,1.14,0.21348553814749738
2104,-17.0,1.152,0.2152778841086034
2105,-17.0,1.1640000000000001,0.21513683028847738
2106,-17.0,1.176,0.21632240487283708
2107,-17.0,1.188,0.21360120324249238
2108,-17.0,1.2,0.21574963892903154
2109,-17.0,1.212,0.2146137585645361
2110,-17.0,1.224,0.20726425166135115
2111,-17.0,1.236,0.21760125114895176
2112,-17.0,1.248,0.2198897118239144
2113,-17.0,1.26,0.21358851364215384
2114,-17.0,1.272,0.21234850671203934
2115,-17.0,1.284,0.20802062166390012
2116,-17.0,1.296,0.2176335412675203
2117,-17.0,1.308,0.21227804684871054
2118,-17.0,1.32,0.21962932416226172
2119,-17.0,1.3319999999999999,0.21999126744113667
2120,-17.0,1.344,0.2175216829699508
2121,-17.0,1.3559999999999999,0.21709296874549777
2122,-17.0,1.368,0.21618732025223658
2123,-17.0,1.38,0.21564661700298143
2124,-17.0,1.392,0.2228212018717713
2125,-17.0,1.404,0.21622548853212864
2126,-17.0,1.416,0.20714751180382668
2127,-17.0,1.4280000000000002,0.21061254362675363
2128,-17.0,1.44,0.21613117372771076
2129,-17.0,1.452,0.21172648018008827
2130,-17.0,1.464,0.21714147514998725
2131,-17.0,1.476,0.21555355690262634
2132,-17.0,1.4880000000000002,0.22031352930381173
2133,-17.0,1.5,0.21866081910517396
2134,-17.0,1.5119999999999998,0.22115779105289776
2135,-17.0,1.524,0.2204694341926905
2136,-17.0,1.536,0.21948983518129778
2137,-17.0,1.548,0.21605895548290643
2138,-17.0,1.56,0.21317837103956033
2139,-17.0,1.5719999999999998,0.21649853411722667
2140,-17.0,1.584,0.22512065127734585
2141,-17.0,1.5959999999999999,0.21497628955090173
2142,-17.0,1.608,0.2142079444341353
2143,-17.0,1.62,0.22453177524205745
2144,-17.0,1.632,0.2170559823032015
2145,-17.0,1.644,0.21806936583169453
2146,-17.0,1.656,0.21681223394364993
2147,-17.0,1.6680000000000001,0.22042645802653651
2148,-17.0,1.68,0.2204153565040433
2149,-17.0,1.692,0.2226105753006905
2150,-17.0,1.704,0.2157258503811371
2151,-17.0,1.716,0.2087797125869585
2152,-17.0,1.7280000000000002,0.22547531286716846
2153,-17.0,1.74,0.21741982885284142
2154,-17.0,1.7519999999999998,0.22202126842597428
2155,-17.0,1.764,0.21970718934732447
2156,-17.0,1.776,0.20895282858934242
2157,-17.0,1.788,0.20926090834889077
2158,-17.0,1.8,0.20825120148823517
2159,-17.0,1.8119999999999998,0.21046006564287764
2160,-17.0,1.824,0.21871793637693895
2161,-17.0,1.8359999999999999,0.22164934914453013
2162,-17.0,1.848,0.21230635418962326
2163,-17.0,1.86,0.22141253302380998
2164,-17.0,1.8719999999999999,0.21523941714841485
2165,-17.0,1.884,0.21141148204037052
2166,-17.0,1.896,0.2182827963798193
2167,-17.0,1.908,0.2150636870460584
2168,-17.0,1.92,0.21451270311117462
2169,-17.0,1.932,0.21830150716881597
2170,-17.0,1.944,0.21784971401246728
2171,-17.0,1.956,0.2160824446420323
2172,-17.0,1.9680000000000002,0.2232363662489803
2173,-17.0,1.98,0.219490411132254
2174,-17.0,1.992,0.21995037772520779
2175,-17.0,2.004,0.22223253487139835
2176,-17.0,2.016,0.21607718694263217
2177,-17.0,2.028,0.2230152092574959
2178,-17.0,2.04,0.21854218425159727
2179,-17.0,2.052,0.21779391083124003
2180,-17.0,2.064,0.2137863092180363
2181,-17.0,2.076,0.21109038021612228
2182,-17.0,2.088,0.2089203428240252
2183,-17.0,2.1,0.21726341630919319
2184,-17.0,2.112,0.2242525893893615
2185,-17.0,2.124,0.220305057448422
2186,-17.0,2.136,0.2157026340834248
2187,-17.0,2.148,0.2169590755862776
2188,-17.0,2.16,0.2189028941963328
2189,-17.0,2.1719999999999997,0.21646421801072763
2190,-17.0,2.184,0.2287341155441796
2191,-17.0,2.1959999999999997,0.2165275214905933
2192,-17.0,2.208,0.23327056897200726
2193,-17.0,2.22,0.23408866003579085
2194,-17.0,2.2319999999999998,0.24004272244107006
2195,-17.0,2.244,0.25550654985771926
2196,-17.0,2.256,0.261096346750602
2197,-17.0,2.268,0.2762595138434038
2198,-17.0,2.28,0.29835558203868656
2199,-17.0,2.2920000000000003,0.3054759409794702
2200,-17.0,2.3040000000000003,0.3085801298594884
2201,-17.0,2.316,0.311962406939764
2202,-17.0,2.3280000000000003,0.31606087912981573
2203,-17.0,2.34,0.32110051976139087
2204,-17.0,2.352,0.3278604531683041
2205,-17.0,2.364,0.3188864483382647
2206,-17.0,2.376,0.32263376701635155
2207,-17.0,2.388,0.32892162170860034
2208,-17.0,2.4,0.33073368170146583
2209,-17.0,2.412,0.316381400380974
2210,-17.0,2.424,0.3225316610678422
2211,-17.0,2.436,0.32745561904544435
2212,-17.0,2.448,0.3262541874717819
2213,-17.0,2.46,0.3150981556355609
2214,-17.0,2.472,0.3269101346737234
2215,-17.0,2.484,0.3184329742254655
2216,-17.0,2.496,0.31737883639834724
2217,-17.0,2.508,0.31674058026169966
2218,-17.0,2.52,0.31007324739078523
2219,-17.0,2.532,0.313138468422465
2220,-17.0,2.544,0.3238673243922748
2221,-17.0,2.556,0.31140902530617176
2222,-17.0,2.568,0.3208173226879477
2223,-17.0,2.58,0.3114049366565035
2224,-17.0,2.592,0.31403610225221396
2225,-17.0,2.6039999999999996,0.3089105592648125
2226,-17.0,2.616,0.3123062713596886
2227,-17.0,2.628,0.30361127742482874
2228,-17.0,2.64,0.3200731196826534
2229,-17.0,2.6519999999999997,0.307763666389329
2230,-17.0,2.6639999999999997,0.31468090207754684
2231,-17.0,2.676,0.305371428890037
2232,-17.0,2.688,0.3088585963945037
2233,-17.0,2.7,0.31136946924008335
2234,-17.0,2.7119999999999997,0.307548161742101
2235,-17.0,2.7239999999999998,0.3156753362564329
2236,-17.0,2.736,0.3068883086266457
2237,-17.0,2.748,0.30730094390325674
2238,-17.0,2.76,0.3127754722062793
2239,-17.0,2.772,0.31592922715123156
2240,-17.0,2.7840000000000003,0.3133723540667057
2241,-17.0,2.7960000000000003,0.3048408112601701
2242,-17.0,2.8080000000000003,0.29510422363941463
2243,-17.0,2.82,0.2921245296001699
2244,-17.0,2.832,0.3071655424008565
2245,-17.0,2.844,0.3060279593472774
2246,-17.0,2.8560000000000003,0.30161933838306654
2247,-17.0,2.8680000000000003,0.2964176472572632
2248,-17.0,2.88,0.30054200467489717
2249,-17.0,2.892,0.28792317471865997
2250,-17.0,2.904,0.30004305597186187
2251,-17.0,2.9160000000000004,0.31090595740325805
2252,-17.0,2.928,0.3082260754266581
2253,-17.0,2.94,0.30326701222643393
2254,-17.0,2.952,0.29847187564948
2255,-17.0,2.964,0.2943015153803351
2256,-17.0,2.9760000000000004,0.2927519253322385
2257,-17.0,2.988,0.29320208828843153
2258,-17.0,3.0,0.29712665176478104
2259,-19.0,0.0,0.12294630034706824
2260,-19.0,0.012,0.13291236893345268
2261,-19.0,0.024,0.14076631814396787
2262,-19.0,0.036000000000000004,0.1277946624364454
2263,-19.0,0.048,0.11750384563525705
2264,-19.0,0.06,0.12388632400608582
2265,-19.0,0.07200000000000001,0.12222721292003363
2266,-19.0,0.084,0.11804045313034653
2267,-19.0,0.096,0.12702384396278057
2268,-19.0,0.10800000000000001,0.1278085390171862
2269,-19.0,0.12,0.12329000449307032
2270,-19.0,0.132,0.1179363422286234
2271,-19.0,0.14400000000000002,0.12201498059724375
2272,-19.0,0.156,0.11906742909025232
2273,-19.0,0.168,0.11655888690233322
2274,-19.0,0.18,0.11928156465611799
2275,-19.0,0.192,0.13020371774329847
2276,-19.0,0.204,0.11569978098447484
2277,-19.0,0.21600000000000003,0.13921345428492296
2278,-19.0,0.228,0.12761362710698765
2279,-19.0,0.24,0.12956950252092894
2280,-19.0,0.252,0.12851112264833256
2281,-19.0,0.264,0.12414000275601977
2282,-19.0,0.276,0.11665285752044346
2283,-19.0,0.28800000000000003,0.12754631438834613
2284,-19.0,0.3,0.13592097630751301
2285,-19.0,0.312,0.11516561974485315
2286,-19.0,0.324,0.12695752486642892
2287,-19.0,0.336,0.1269282727470499
2288,-19.0,0.34800000000000003,0.12490194628158804
2289,-19.0,0.36,0.1227276242854482
2290,-19.0,0.37200000000000005,0.12023290805644775
2291,-19.0,0.384,0.12822633545591153
2292,-19.0,0.396,0.11901448220097997
2293,-19.0,0.408,0.12833927348247892
2294,-19.0,0.42,0.13058149677834008
2295,-19.0,0.43200000000000005,0.11325495480329158
2296,-19.0,0.444,0.11238664219593755
2297,-19.0,0.456,0.12132078132675322
2298,-19.0,0.46799999999999997,0.12169494617699388
2299,-19.0,0.48,0.12624177580383417
2300,-19.0,0.49200000000000005,0.1297040525046785
2301,-19.0,0.504,0.12224859903298227
2302,-19.0,0.516,0.12632236715714434
2303,-19.0,0.528,0.12783841839616295
2304,-19.0,0.54,0.11592042506892396
2305,-19.0,0.552,0.11613274472614996
2306,-19.0,0.5640000000000001,0.11760012616235985
2307,-19.0,0.5760000000000001,0.12424135656833411
2308,-19.0,0.588,0.12063242798571927
2309,-19.0,0.6,0.11925410367638063
2310,-19.0,0.612,0.12567886769643105
2311,-19.0,0.624,0.12175384277494763
2312,-19.0,0.636,0.12577426509535455
2313,-19.0,0.648,0.1299754020765177
2314,-19.0,0.66,0.12581895961472886
2315,-19.0,0.672,0.12588137409411623
2316,-19.0,0.684,0.11985421227906991
2317,-19.0,0.6960000000000001,0.12903089285129118
2318,-19.0,0.708,0.12670868253467144
2319,-19.0,0.72,0.1351909992001701
2320,-19.0,0.732,0.11727687338249984
2321,-19.0,0.7440000000000001,0.12386727611980977
2322,-19.0,0.7559999999999999,0.11137435686283241
2323,-19.0,0.768,0.1272564840156772
2324,-19.0,0.78,0.1341594352588069
2325,-19.0,0.792,0.12236351222651114
2326,-19.0,0.804,0.11973188898870694
2327,-19.0,0.8160000000000001,0.12680396983485018
2328,-19.0,0.8280000000000001,0.11479675457971225
2329,-19.0,0.84,0.12321696372037587
2330,-19.0,0.852,0.11561406617369252
2331,-19.0,0.8640000000000001,0.13567078809385086
2332,-19.0,0.8759999999999999,0.12753346308145522
2333,-19.0,0.888,0.130103019379092
2334,-19.0,0.9,0.13617194208296418
2335,-19.0,0.912,0.13362116718025216
2336,-19.0,0.924,0.13174129756092043
2337,-19.0,0.9359999999999999,0.12869215039968912
2338,-19.0,0.948,0.135169391318589
2339,-19.0,0.96,0.13601020319462467
2340,-19.0,0.972,0.1448745480370094
2341,-19.0,0.9840000000000001,0.14505552614695508
2342,-19.0,0.996,0.14849410169888133
2343,-19.0,1.008,0.15028175579301484
2344,-19.0,1.02,0.1523272107920659
2345,-19.0,1.032,0.1537862478155237
2346,-19.0,1.044,0.16176853914901568
2347,-19.0,1.056,0.16018449419231218
2348,-19.0,1.068,0.1554227699510658
2349,-19.0,1.08,0.1665242010653446
2350,-19.0,1.092,0.16369830364723745
2351,-19.0,1.104,0.17668254522064036
2352,-19.0,1.1159999999999999,0.16853241511195927
2353,-19.0,1.128,0.1785189917051124
2354,-19.0,1.14,0.17798493062843304
2355,-19.0,1.152,0.16981155867536124
2356,-19.0,1.1640000000000001,0.1802584521945291
2357,-19.0,1.176,0.1775401979173151
2358,-19.0,1.188,0.17052432477827426
2359,-19.0,1.2,0.17553035786769272
2360,-19.0,1.212,0.17609542977598683
2361,-19.0,1.224,0.1776437114530834
2362,-19.0,1.236,0.1863758667725865
2363,-19.0,1.248,0.1878764838052893
2364,-19.0,1.26,0.18848990451427497
2365,-19.0,1.272,0.17399259405776085
2366,-19.0,1.284,0.18376941445341033
2367,-19.0,1.296,0.18176437444155555
2368,-19.0,1.308,0.18816397852904848
2369,-19.0,1.32,0.18292728338324232
2370,-19.0,1.3319999999999999,0.18190617670084355
2371,-19.0,1.344,0.1806286544774732
2372,-19.0,1.3559999999999999,0.18690181612031892
2373,-19.0,1.368,0.19013299807306597
2374,-19.0,1.38,0.1913896317688784
2375,-19.0,1.392,0.18744706070715
2376,-19.0,1.404,0.20400941615311996
2377,-19.0,1.416,0.1904459634350246
2378,-19.0,1.4280000000000002,0.18847388180079858
2379,-19.0,1.44,0.2005719445455125
2380,-19.0,1.452,0.18739657857115685
2381,-19.0,1.464,0.19219772568021948
2382,-19.0,1.476,0.18860834089848866
2383,-19.0,1.4880000000000002,0.19654121139021052
2384,-19.0,1.5,0.19374584040789894
2385,-19.0,1.5119999999999998,0.19055675076315623
2386,-19.0,1.524,0.19172616066886153
2387,-19.0,1.536,0.1998720711909385
2388,-19.0,1.548,0.20287761556499073
2389,-19.0,1.56,0.19554521487928972
2390,-19.0,1.5719999999999998,0.18413840753608812
2391,-19.0,1.584,0.19713328717794215
2392,-19.0,1.5959999999999999,0.1935072848353953
2393,-19.0,1.608,0.19513685228210828
2394,-19.0,1.62,0.195929953774795
2395,-19.0,1.632,0.1971012632553239
2396,-19.0,1.644,0.19700497102682932
2397,-19.0,1.656,0.20163887790495305
2398,-19.0,1.6680000000000001,0.19137545055560115
2399,-19.0,1.68,0.202309735927424
2400,-19.0,1.692,0.19820330327346247
2401,-19.0,1.704,0.19640448545807448
2402,-19.0,1.716,0.19584398038967704
2403,-19.0,1.7280000000000002,0.19032132049333988
2404,-19.0,1.74,0.20762635324282577
2405,-19.0,1.7519999999999998,0.20815729047285741
2406,-19.0,1.764,0.19804073331401564
2407,-19.0,1.776,0.19839252115354358
2408,-19.0,1.788,0.19471494495143832
2409,-19.0,1.8,0.2035132314637905
2410,-19.0,1.8119999999999998,0.20670593422706995
2411,-19.0,1.824,0.19835002374066638
2412,-19.0,1.8359999999999999,0.2018365292060597
2413,-19.0,1.848,0.2094547595825781
2414,-19.0,1.86,0.19325714901283653
2415,-19.0,1.8719999999999999,0.19889498183994697
2416,-19.0,1.884,0.19890248088604567
2417,-19.0,1.896,0.19093684414058867
2418,-19.0,1.908,0.19880428146723605
2419,-19.0,1.92,0.20217551226507605
2420,-19.0,1.932,0.2038857018379577
2421,-19.0,1.944,0.20263444171901163
2422,-19.0,1.956,0.20028309409257375
2423,-19.0,1.9680000000000002,0.2048476225841452
2424,-19.0,1.98,0.20053256370120456
2425,-19.0,1.992,0.19777671960582852
2426,-19.0,2.004,0.19764009620792228
2427,-19.0,2.016,0.2111795895108728
2428,-19.0,2.028,0.20272059393843947
2429,-19.0,2.04,0.20094428528233926
2430,-19.0,2.052,0.2072780065924046
2431,-19.0,2.064,0.1922853830706452
2432,-19.0,2.076,0.19760541854104247
2433,-19.0,2.088,0.2057929497938081
2434,-19.0,2.1,0.19208953759233388
2435,-19.0,2.112,0.20129332523650234
2436,-19.0,2.124,0.20098790979803738
2437,-19.0,2.136,0.2013805769853117
2438,-19.0,2.148,0.20955623863624284
2439,-19.0,2.16,0.21047842735970237
2440,-19.0,2.1719999999999997,0.2073543297378596
2441,-19.0,2.184,0.2075235432696629
